hhid,milieu,region
15508,Urbain,DIOURBEL
15509,Urbain,DIOURBEL
15510,Urbain,DIOURBEL
15511,Urbain,DIOURBEL
15512,Urbain,DIOURBEL
15601,Rural,DIOURBEL
15602,Rural,DIOURBEL
15603,Rural,DIOURBEL
15604,Rural,DIOURBEL
15605,Rural,DIOURBEL
15606,Rural,DIOURBEL
15607,Rural,DIOURBEL
15608,Rural,DIOURBEL
15609,Rural,DIOURBEL
15610,Rural,DIOURBEL
15611,Rural,DIOURBEL
15612,Rural,DIOURBEL
15701,Rural,DIOURBEL
15703,Rural,DIOURBEL
15704,Rural,DIOURBEL
15705,Rural,DIOURBEL
15706,Rural,DIOURBEL
15707,Rural,DIOURBEL
15708,Rural,DIOURBEL
15710,Rural,DIOURBEL
15711,Rural,DIOURBEL
15712,Rural,DIOURBEL
15713,Rural,DIOURBEL
15714,Rural,DIOURBEL
15801,Rural,DIOURBEL
15802,Rural,DIOURBEL
15803,Rural,DIOURBEL
15804,Rural,DIOURBEL
15805,Rural,DIOURBEL
15806,Rural,DIOURBEL
15807,Rural,DIOURBEL
15808,Rural,DIOURBEL
15809,Rural,DIOURBEL
15810,Rural,DIOURBEL
15811,Rural,DIOURBEL
15812,Rural,DIOURBEL
15901,Rural,DIOURBEL
15902,Rural,DIOURBEL
15903,Rural,DIOURBEL
15904,Rural,DIOURBEL
15905,Rural,DIOURBEL
15906,Rural,DIOURBEL
15907,Rural,DIOURBEL
15908,Rural,DIOURBEL
15909,Rural,DIOURBEL
15910,Rural,DIOURBEL
15911,Rural,DIOURBEL
15912,Rural,DIOURBEL
16002,Rural,DIOURBEL
16003,Rural,DIOURBEL
16004,Rural,DIOURBEL
16005,Rural,DIOURBEL
16006,Rural,DIOURBEL
16007,Rural,DIOURBEL
16008,Rural,DIOURBEL
16010,Rural,DIOURBEL
16011,Rural,DIOURBEL
16012,Rural,DIOURBEL
16013,Rural,DIOURBEL
16014,Rural,DIOURBEL
16101,Rural,DIOURBEL
16103,Rural,DIOURBEL
16104,Rural,DIOURBEL
16105,Rural,DIOURBEL
16106,Rural,DIOURBEL
16107,Rural,DIOURBEL
16108,Rural,DIOURBEL
16109,Rural,DIOURBEL
16110,Rural,DIOURBEL
16111,Rural,DIOURBEL
16112,Rural,DIOURBEL
16113,Rural,DIOURBEL
16201,Rural,DIOURBEL
16202,Rural,DIOURBEL
16203,Rural,DIOURBEL
16204,Rural,DIOURBEL
16205,Rural,DIOURBEL
16206,Rural,DIOURBEL
16207,Rural,DIOURBEL
16208,Rural,DIOURBEL
16209,Rural,DIOURBEL
16210,Rural,DIOURBEL
16211,Rural,DIOURBEL
16212,Rural,DIOURBEL
16301,Rural,DIOURBEL
16302,Rural,DIOURBEL
16303,Rural,DIOURBEL
16304,Rural,DIOURBEL
16305,Rural,DIOURBEL
16306,Rural,DIOURBEL
16307,Rural,DIOURBEL
16308,Rural,DIOURBEL
16309,Rural,DIOURBEL
16312,Rural,DIOURBEL
16313,Rural,DIOURBEL
16314,Rural,DIOURBEL
16401,Rural,DIOURBEL
16402,Rural,DIOURBEL
16403,Rural,DIOURBEL
16404,Rural,DIOURBEL
16405,Rural,DIOURBEL
16406,Rural,DIOURBEL
16407,Rural,DIOURBEL
16408,Rural,DIOURBEL
16409,Rural,DIOURBEL
16410,Rural,DIOURBEL
16411,Rural,DIOURBEL
16412,Rural,DIOURBEL
16501,Rural,DIOURBEL
16502,Rural,DIOURBEL
16503,Rural,DIOURBEL
16504,Rural,DIOURBEL
16505,Rural,DIOURBEL
16506,Rural,DIOURBEL
16507,Rural,DIOURBEL
16508,Rural,DIOURBEL
16509,Rural,DIOURBEL
16510,Rural,DIOURBEL
16511,Rural,DIOURBEL
16512,Rural,DIOURBEL
16601,Rural,DIOURBEL
16602,Rural,DIOURBEL
16603,Rural,DIOURBEL
16605,Rural,DIOURBEL
16606,Rural,DIOURBEL
16607,Rural,DIOURBEL
16608,Rural,DIOURBEL
16609,Rural,DIOURBEL
16610,Rural,DIOURBEL
16611,Rural,DIOURBEL
16612,Rural,DIOURBEL
16613,Rural,DIOURBEL
16701,Rural,DIOURBEL
16702,Rural,DIOURBEL
16703,Rural,DIOURBEL
16706,Rural,DIOURBEL
16707,Rural,DIOURBEL
16708,Rural,DIOURBEL
16709,Rural,DIOURBEL
16711,Rural,DIOURBEL
16712,Rural,DIOURBEL
16713,Rural,DIOURBEL
16714,Rural,DIOURBEL
16715,Rural,DIOURBEL
16801,Rural,DIOURBEL
16802,Rural,DIOURBEL
16803,Rural,DIOURBEL
16804,Rural,DIOURBEL
16805,Rural,DIOURBEL
16806,Rural,DIOURBEL
16807,Rural,DIOURBEL
16808,Rural,DIOURBEL
16809,Rural,DIOURBEL
16810,Rural,DIOURBEL
16811,Rural,DIOURBEL
16812,Rural,DIOURBEL
16901,Rural,DIOURBEL
16903,Rural,DIOURBEL
16904,Rural,DIOURBEL
16905,Rural,DIOURBEL
16906,Rural,DIOURBEL
16909,Rural,DIOURBEL
16910,Rural,DIOURBEL
16911,Rural,DIOURBEL
16912,Rural,DIOURBEL
16913,Rural,DIOURBEL
16914,Rural,DIOURBEL
16915,Rural,DIOURBEL
17001,Rural,DIOURBEL
17002,Rural,DIOURBEL
17003,Rural,DIOURBEL
17004,Rural,DIOURBEL
17005,Rural,DIOURBEL
17006,Rural,DIOURBEL
17007,Rural,DIOURBEL
17008,Rural,DIOURBEL
17009,Rural,DIOURBEL
17010,Rural,DIOURBEL
17011,Rural,DIOURBEL
17012,Rural,DIOURBEL
17101,Rural,DIOURBEL
17102,Rural,DIOURBEL
17103,Rural,DIOURBEL
17104,Rural,DIOURBEL
17105,Rural,DIOURBEL
17106,Rural,DIOURBEL
17107,Rural,DIOURBEL
17108,Rural,DIOURBEL
17109,Rural,DIOURBEL
17110,Rural,DIOURBEL
17111,Rural,DIOURBEL
17113,Rural,DIOURBEL
17201,Rural,DIOURBEL
17202,Rural,DIOURBEL
17203,Rural,DIOURBEL
17204,Rural,DIOURBEL
17205,Rural,DIOURBEL
17206,Rural,DIOURBEL
17207,Rural,DIOURBEL
17208,Rural,DIOURBEL
17209,Rural,DIOURBEL
17210,Rural,DIOURBEL
17211,Rural,DIOURBEL
17212,Rural,DIOURBEL
17301,Urbain,SAINT-LOUIS
17303,Urbain,SAINT-LOUIS
17304,Urbain,SAINT-LOUIS
17305,Urbain,SAINT-LOUIS
17306,Urbain,SAINT-LOUIS
17309,Urbain,SAINT-LOUIS
17310,Urbain,SAINT-LOUIS
17311,Urbain,SAINT-LOUIS
17312,Urbain,SAINT-LOUIS
17313,Urbain,SAINT-LOUIS
17314,Urbain,SAINT-LOUIS
17315,Urbain,SAINT-LOUIS
17401,Urbain,SAINT-LOUIS
17402,Urbain,SAINT-LOUIS
17403,Urbain,SAINT-LOUIS
17404,Urbain,SAINT-LOUIS
17405,Urbain,SAINT-LOUIS
17406,Urbain,SAINT-LOUIS
17407,Urbain,SAINT-LOUIS
17408,Urbain,SAINT-LOUIS
17409,Urbain,SAINT-LOUIS
17410,Urbain,SAINT-LOUIS
17411,Urbain,SAINT-LOUIS
17412,Urbain,SAINT-LOUIS
17501,Urbain,SAINT-LOUIS
17502,Urbain,SAINT-LOUIS
17503,Urbain,SAINT-LOUIS
17504,Urbain,SAINT-LOUIS
17505,Urbain,SAINT-LOUIS
17506,Urbain,SAINT-LOUIS
17507,Urbain,SAINT-LOUIS
17508,Urbain,SAINT-LOUIS
17509,Urbain,SAINT-LOUIS
17510,Urbain,SAINT-LOUIS
17511,Urbain,SAINT-LOUIS
17512,Urbain,SAINT-LOUIS
17601,Urbain,SAINT-LOUIS
17602,Urbain,SAINT-LOUIS
17603,Urbain,SAINT-LOUIS
17604,Urbain,SAINT-LOUIS
17605,Urbain,SAINT-LOUIS
17606,Urbain,SAINT-LOUIS
17607,Urbain,SAINT-LOUIS
17608,Urbain,SAINT-LOUIS
17609,Urbain,SAINT-LOUIS
17610,Urbain,SAINT-LOUIS
17611,Urbain,SAINT-LOUIS
17612,Urbain,SAINT-LOUIS
17701,Urbain,SAINT-LOUIS
17702,Urbain,SAINT-LOUIS
17703,Urbain,SAINT-LOUIS
17704,Urbain,SAINT-LOUIS
17705,Urbain,SAINT-LOUIS
17706,Urbain,SAINT-LOUIS
17707,Urbain,SAINT-LOUIS
17708,Urbain,SAINT-LOUIS
17709,Urbain,SAINT-LOUIS
17710,Urbain,SAINT-LOUIS
17711,Urbain,SAINT-LOUIS
17713,Urbain,SAINT-LOUIS
17801,Urbain,SAINT-LOUIS
17802,Urbain,SAINT-LOUIS
17803,Urbain,SAINT-LOUIS
17804,Urbain,SAINT-LOUIS
17805,Urbain,SAINT-LOUIS
17806,Urbain,SAINT-LOUIS
17807,Urbain,SAINT-LOUIS
17808,Urbain,SAINT-LOUIS
17809,Urbain,SAINT-LOUIS
17810,Urbain,SAINT-LOUIS
17811,Urbain,SAINT-LOUIS
17812,Urbain,SAINT-LOUIS
17901,Urbain,SAINT-LOUIS
17902,Urbain,SAINT-LOUIS
17903,Urbain,SAINT-LOUIS
17904,Urbain,SAINT-LOUIS
17905,Urbain,SAINT-LOUIS
17906,Urbain,SAINT-LOUIS
17907,Urbain,SAINT-LOUIS
17908,Urbain,SAINT-LOUIS
17909,Urbain,SAINT-LOUIS
17910,Urbain,SAINT-LOUIS
17911,Urbain,SAINT-LOUIS
17912,Urbain,SAINT-LOUIS
18001,Rural,SAINT-LOUIS
18002,Rural,SAINT-LOUIS
18003,Rural,SAINT-LOUIS
18004,Rural,SAINT-LOUIS
18005,Rural,SAINT-LOUIS
18006,Rural,SAINT-LOUIS
18007,Rural,SAINT-LOUIS
18008,Rural,SAINT-LOUIS
18009,Rural,SAINT-LOUIS
18010,Rural,SAINT-LOUIS
18011,Rural,SAINT-LOUIS
18012,Rural,SAINT-LOUIS
18101,Rural,SAINT-LOUIS
18102,Rural,SAINT-LOUIS
18103,Rural,SAINT-LOUIS
18104,Rural,SAINT-LOUIS
18105,Rural,SAINT-LOUIS
18106,Rural,SAINT-LOUIS
18107,Rural,SAINT-LOUIS
18108,Rural,SAINT-LOUIS
18110,Rural,SAINT-LOUIS
18111,Rural,SAINT-LOUIS
18112,Rural,SAINT-LOUIS
18113,Rural,SAINT-LOUIS
18201,Rural,SAINT-LOUIS
18202,Rural,SAINT-LOUIS
18203,Rural,SAINT-LOUIS
18204,Rural,SAINT-LOUIS
18205,Rural,SAINT-LOUIS
18206,Rural,SAINT-LOUIS
18207,Rural,SAINT-LOUIS
18208,Rural,SAINT-LOUIS
18209,Rural,SAINT-LOUIS
18210,Rural,SAINT-LOUIS
18211,Rural,SAINT-LOUIS
18212,Rural,SAINT-LOUIS
18301,Rural,SAINT-LOUIS
18302,Rural,SAINT-LOUIS
18303,Rural,SAINT-LOUIS
18304,Rural,SAINT-LOUIS
18305,Rural,SAINT-LOUIS
18306,Rural,SAINT-LOUIS
18307,Rural,SAINT-LOUIS
18308,Rural,SAINT-LOUIS
18309,Rural,SAINT-LOUIS
18310,Rural,SAINT-LOUIS
18311,Rural,SAINT-LOUIS
18312,Rural,SAINT-LOUIS
18401,Rural,SAINT-LOUIS
18402,Rural,SAINT-LOUIS
18403,Rural,SAINT-LOUIS
18404,Rural,SAINT-LOUIS
18405,Rural,SAINT-LOUIS
18406,Rural,SAINT-LOUIS
18407,Rural,SAINT-LOUIS
18408,Rural,SAINT-LOUIS
18409,Rural,SAINT-LOUIS
18410,Rural,SAINT-LOUIS
18411,Rural,SAINT-LOUIS
18412,Rural,SAINT-LOUIS
18501,Urbain,SAINT-LOUIS
18502,Urbain,SAINT-LOUIS
18503,Urbain,SAINT-LOUIS
18504,Urbain,SAINT-LOUIS
18505,Urbain,SAINT-LOUIS
18506,Urbain,SAINT-LOUIS
18507,Urbain,SAINT-LOUIS
18508,Urbain,SAINT-LOUIS
18509,Urbain,SAINT-LOUIS
18510,Urbain,SAINT-LOUIS
18511,Urbain,SAINT-LOUIS
18512,Urbain,SAINT-LOUIS
18601,Urbain,SAINT-LOUIS
18602,Urbain,SAINT-LOUIS
18603,Urbain,SAINT-LOUIS
18604,Urbain,SAINT-LOUIS
18605,Urbain,SAINT-LOUIS
18606,Urbain,SAINT-LOUIS
18607,Urbain,SAINT-LOUIS
18609,Urbain,SAINT-LOUIS
18610,Urbain,SAINT-LOUIS
18611,Urbain,SAINT-LOUIS
18612,Urbain,SAINT-LOUIS
18613,Urbain,SAINT-LOUIS
18701,Urbain,SAINT-LOUIS
18702,Urbain,SAINT-LOUIS
18703,Urbain,SAINT-LOUIS
18704,Urbain,SAINT-LOUIS
18705,Urbain,SAINT-LOUIS
18706,Urbain,SAINT-LOUIS
18707,Urbain,SAINT-LOUIS
18708,Urbain,SAINT-LOUIS
18709,Urbain,SAINT-LOUIS
18710,Urbain,SAINT-LOUIS
18711,Urbain,SAINT-LOUIS
18712,Urbain,SAINT-LOUIS
18801,Rural,SAINT-LOUIS
18802,Rural,SAINT-LOUIS
18803,Rural,SAINT-LOUIS
18804,Rural,SAINT-LOUIS
18805,Rural,SAINT-LOUIS
18806,Rural,SAINT-LOUIS
18807,Rural,SAINT-LOUIS
18808,Rural,SAINT-LOUIS
18809,Rural,SAINT-LOUIS
18810,Rural,SAINT-LOUIS
18811,Rural,SAINT-LOUIS
18812,Rural,SAINT-LOUIS
18901,Rural,SAINT-LOUIS
18902,Rural,SAINT-LOUIS
18903,Rural,SAINT-LOUIS
18904,Rural,SAINT-LOUIS
18905,Rural,SAINT-LOUIS
18906,Rural,SAINT-LOUIS
18907,Rural,SAINT-LOUIS
18908,Rural,SAINT-LOUIS
18909,Rural,SAINT-LOUIS
18910,Rural,SAINT-LOUIS
18911,Rural,SAINT-LOUIS
18912,Rural,SAINT-LOUIS
19001,Rural,SAINT-LOUIS
19002,Rural,SAINT-LOUIS
19003,Rural,SAINT-LOUIS
19004,Rural,SAINT-LOUIS
19005,Rural,SAINT-LOUIS
19006,Rural,SAINT-LOUIS
19007,Rural,SAINT-LOUIS
19008,Rural,SAINT-LOUIS
19009,Rural,SAINT-LOUIS
19010,Rural,SAINT-LOUIS
19011,Rural,SAINT-LOUIS
19012,Rural,SAINT-LOUIS
19101,Rural,SAINT-LOUIS
19102,Rural,SAINT-LOUIS
19103,Rural,SAINT-LOUIS
19104,Rural,SAINT-LOUIS
19105,Rural,SAINT-LOUIS
19106,Rural,SAINT-LOUIS
19107,Rural,SAINT-LOUIS
19108,Rural,SAINT-LOUIS
19109,Rural,SAINT-LOUIS
19110,Rural,SAINT-LOUIS
19111,Rural,SAINT-LOUIS
19112,Rural,SAINT-LOUIS
19201,Rural,SAINT-LOUIS
19202,Rural,SAINT-LOUIS
19203,Rural,SAINT-LOUIS
19205,Rural,SAINT-LOUIS
19206,Rural,SAINT-LOUIS
19207,Rural,SAINT-LOUIS
19208,Rural,SAINT-LOUIS
19209,Rural,SAINT-LOUIS
19210,Rural,SAINT-LOUIS
19211,Rural,SAINT-LOUIS
19212,Rural,SAINT-LOUIS
19213,Rural,SAINT-LOUIS
19301,Rural,SAINT-LOUIS
19302,Rural,SAINT-LOUIS
19303,Rural,SAINT-LOUIS
19304,Rural,SAINT-LOUIS
19305,Rural,SAINT-LOUIS
19306,Rural,SAINT-LOUIS
19307,Rural,SAINT-LOUIS
19308,Rural,SAINT-LOUIS
19309,Rural,SAINT-LOUIS
19310,Rural,SAINT-LOUIS
19311,Rural,SAINT-LOUIS
19313,Rural,SAINT-LOUIS
19401,Rural,SAINT-LOUIS
19402,Rural,SAINT-LOUIS
19404,Rural,SAINT-LOUIS
19405,Rural,SAINT-LOUIS
19406,Rural,SAINT-LOUIS
19407,Rural,SAINT-LOUIS
19408,Rural,SAINT-LOUIS
19411,Rural,SAINT-LOUIS
19412,Rural,SAINT-LOUIS
19413,Rural,SAINT-LOUIS
19414,Rural,SAINT-LOUIS
19415,Rural,SAINT-LOUIS
19501,Rural,SAINT-LOUIS
19502,Rural,SAINT-LOUIS
19503,Rural,SAINT-LOUIS
19504,Rural,SAINT-LOUIS
19505,Rural,SAINT-LOUIS
19506,Rural,SAINT-LOUIS
19507,Rural,SAINT-LOUIS
19508,Rural,SAINT-LOUIS
19509,Rural,SAINT-LOUIS
19510,Rural,SAINT-LOUIS
19511,Rural,SAINT-LOUIS
19512,Rural,SAINT-LOUIS
19601,Rural,SAINT-LOUIS
19602,Rural,SAINT-LOUIS
19603,Rural,SAINT-LOUIS
19604,Rural,SAINT-LOUIS
19605,Rural,SAINT-LOUIS
19606,Rural,SAINT-LOUIS
19607,Rural,SAINT-LOUIS
19608,Rural,SAINT-LOUIS
19609,Rural,SAINT-LOUIS
19610,Rural,SAINT-LOUIS
19611,Rural,SAINT-LOUIS
19612,Rural,SAINT-LOUIS
19701,Rural,SAINT-LOUIS
19702,Rural,SAINT-LOUIS
19703,Rural,SAINT-LOUIS
19704,Rural,SAINT-LOUIS
19705,Rural,SAINT-LOUIS
19706,Rural,SAINT-LOUIS
19707,Rural,SAINT-LOUIS
19708,Rural,SAINT-LOUIS
19709,Rural,SAINT-LOUIS
19710,Rural,SAINT-LOUIS
19711,Rural,SAINT-LOUIS
19712,Rural,SAINT-LOUIS
19801,Rural,SAINT-LOUIS
19802,Rural,SAINT-LOUIS
19803,Rural,SAINT-LOUIS
19804,Rural,SAINT-LOUIS
19805,Rural,SAINT-LOUIS
19806,Rural,SAINT-LOUIS
19807,Rural,SAINT-LOUIS
19808,Rural,SAINT-LOUIS
19809,Rural,SAINT-LOUIS
19810,Rural,SAINT-LOUIS
19811,Rural,SAINT-LOUIS
19812,Rural,SAINT-LOUIS
19901,Rural,SAINT-LOUIS
19902,Rural,SAINT-LOUIS
19903,Rural,SAINT-LOUIS
19904,Rural,SAINT-LOUIS
19905,Rural,SAINT-LOUIS
19906,Rural,SAINT-LOUIS
19908,Rural,SAINT-LOUIS
19909,Rural,SAINT-LOUIS
19910,Rural,SAINT-LOUIS
19911,Rural,SAINT-LOUIS
19912,Rural,SAINT-LOUIS
19913,Rural,SAINT-LOUIS
20001,Urbain,SAINT-LOUIS
20002,Urbain,SAINT-LOUIS
20003,Urbain,SAINT-LOUIS
20004,Urbain,SAINT-LOUIS
20006,Urbain,SAINT-LOUIS
20007,Urbain,SAINT-LOUIS
20008,Urbain,SAINT-LOUIS
20009,Urbain,SAINT-LOUIS
20010,Urbain,SAINT-LOUIS
20011,Urbain,SAINT-LOUIS
20012,Urbain,SAINT-LOUIS
20013,Urbain,SAINT-LOUIS
20101,Urbain,SAINT-LOUIS
20102,Urbain,SAINT-LOUIS
20103,Urbain,SAINT-LOUIS
20104,Urbain,SAINT-LOUIS
20105,Urbain,SAINT-LOUIS
20107,Urbain,SAINT-LOUIS
20108,Urbain,SAINT-LOUIS
20109,Urbain,SAINT-LOUIS
20110,Urbain,SAINT-LOUIS
20111,Urbain,SAINT-LOUIS
20112,Urbain,SAINT-LOUIS
20113,Urbain,SAINT-LOUIS
20201,Urbain,SAINT-LOUIS
20202,Urbain,SAINT-LOUIS
20203,Urbain,SAINT-LOUIS
20204,Urbain,SAINT-LOUIS
20205,Urbain,SAINT-LOUIS
20206,Urbain,SAINT-LOUIS
20207,Urbain,SAINT-LOUIS
20208,Urbain,SAINT-LOUIS
20209,Urbain,SAINT-LOUIS
20210,Urbain,SAINT-LOUIS
20211,Urbain,SAINT-LOUIS
20212,Urbain,SAINT-LOUIS
20301,Urbain,SAINT-LOUIS
20302,Urbain,SAINT-LOUIS
20303,Urbain,SAINT-LOUIS
20304,Urbain,SAINT-LOUIS
20306,Urbain,SAINT-LOUIS
20307,Urbain,SAINT-LOUIS
20308,Urbain,SAINT-LOUIS
20309,Urbain,SAINT-LOUIS
20310,Urbain,SAINT-LOUIS
20311,Urbain,SAINT-LOUIS
20312,Urbain,SAINT-LOUIS
20313,Urbain,SAINT-LOUIS
20401,Urbain,SAINT-LOUIS
20404,Urbain,SAINT-LOUIS
20405,Urbain,SAINT-LOUIS
20406,Urbain,SAINT-LOUIS
20407,Urbain,SAINT-LOUIS
20409,Urbain,SAINT-LOUIS
20410,Urbain,SAINT-LOUIS
20411,Urbain,SAINT-LOUIS
20413,Urbain,SAINT-LOUIS
20414,Urbain,SAINT-LOUIS
20415,Urbain,SAINT-LOUIS
20416,Urbain,SAINT-LOUIS
20501,Urbain,SAINT-LOUIS
20502,Urbain,SAINT-LOUIS
20503,Urbain,SAINT-LOUIS
20504,Urbain,SAINT-LOUIS
20505,Urbain,SAINT-LOUIS
20506,Urbain,SAINT-LOUIS
20507,Urbain,SAINT-LOUIS
20508,Urbain,SAINT-LOUIS
20509,Urbain,SAINT-LOUIS
20510,Urbain,SAINT-LOUIS
20511,Urbain,SAINT-LOUIS
20513,Urbain,SAINT-LOUIS
20601,Urbain,SAINT-LOUIS
20602,Urbain,SAINT-LOUIS
20603,Urbain,SAINT-LOUIS
20604,Urbain,SAINT-LOUIS
20606,Urbain,SAINT-LOUIS
20607,Urbain,SAINT-LOUIS
20609,Urbain,SAINT-LOUIS
20610,Urbain,SAINT-LOUIS
20611,Urbain,SAINT-LOUIS
20612,Urbain,SAINT-LOUIS
20613,Urbain,SAINT-LOUIS
20614,Urbain,SAINT-LOUIS
20701,Urbain,SAINT-LOUIS
20704,Urbain,SAINT-LOUIS
20705,Urbain,SAINT-LOUIS
20706,Urbain,SAINT-LOUIS
20707,Urbain,SAINT-LOUIS
20708,Urbain,SAINT-LOUIS
20709,Urbain,SAINT-LOUIS
20710,Urbain,SAINT-LOUIS
20711,Urbain,SAINT-LOUIS
20712,Urbain,SAINT-LOUIS
20713,Urbain,SAINT-LOUIS
20714,Urbain,SAINT-LOUIS
20801,Urbain,SAINT-LOUIS
20802,Urbain,SAINT-LOUIS
20803,Urbain,SAINT-LOUIS
20804,Urbain,SAINT-LOUIS
20805,Urbain,SAINT-LOUIS
20806,Urbain,SAINT-LOUIS
20807,Urbain,SAINT-LOUIS
20808,Urbain,SAINT-LOUIS
20809,Urbain,SAINT-LOUIS
20810,Urbain,SAINT-LOUIS
20811,Urbain,SAINT-LOUIS
20812,Urbain,SAINT-LOUIS
20901,Urbain,SAINT-LOUIS
20902,Urbain,SAINT-LOUIS
20903,Urbain,SAINT-LOUIS
20904,Urbain,SAINT-LOUIS
20905,Urbain,SAINT-LOUIS
20906,Urbain,SAINT-LOUIS
20907,Urbain,SAINT-LOUIS
20908,Urbain,SAINT-LOUIS
20909,Urbain,SAINT-LOUIS
20910,Urbain,SAINT-LOUIS
20911,Urbain,SAINT-LOUIS
20912,Urbain,SAINT-LOUIS
21001,Urbain,SAINT-LOUIS
21002,Urbain,SAINT-LOUIS
21003,Urbain,SAINT-LOUIS
21004,Urbain,SAINT-LOUIS
21005,Urbain,SAINT-LOUIS
21006,Urbain,SAINT-LOUIS
21007,Urbain,SAINT-LOUIS
21008,Urbain,SAINT-LOUIS
21009,Urbain,SAINT-LOUIS
21011,Urbain,SAINT-LOUIS
21012,Urbain,SAINT-LOUIS
21013,Urbain,SAINT-LOUIS
21101,Urbain,SAINT-LOUIS
21102,Urbain,SAINT-LOUIS
21103,Urbain,SAINT-LOUIS
21104,Urbain,SAINT-LOUIS
21105,Urbain,SAINT-LOUIS
21106,Urbain,SAINT-LOUIS
21107,Urbain,SAINT-LOUIS
21108,Urbain,SAINT-LOUIS
21109,Urbain,SAINT-LOUIS
21110,Urbain,SAINT-LOUIS
21111,Urbain,SAINT-LOUIS
21112,Urbain,SAINT-LOUIS
21201,Rural,SAINT-LOUIS
21202,Rural,SAINT-LOUIS
21204,Rural,SAINT-LOUIS
21205,Rural,SAINT-LOUIS
21206,Rural,SAINT-LOUIS
21207,Rural,SAINT-LOUIS
21208,Rural,SAINT-LOUIS
21209,Rural,SAINT-LOUIS
21210,Rural,SAINT-LOUIS
21211,Rural,SAINT-LOUIS
21212,Rural,SAINT-LOUIS
21213,Rural,SAINT-LOUIS
21301,Rural,SAINT-LOUIS
21302,Rural,SAINT-LOUIS
21303,Rural,SAINT-LOUIS
21304,Rural,SAINT-LOUIS
21305,Rural,SAINT-LOUIS
21306,Rural,SAINT-LOUIS
21307,Rural,SAINT-LOUIS
21308,Rural,SAINT-LOUIS
21309,Rural,SAINT-LOUIS
21310,Rural,SAINT-LOUIS
21311,Rural,SAINT-LOUIS
21312,Rural,SAINT-LOUIS
21401,Rural,SAINT-LOUIS
21402,Rural,SAINT-LOUIS
21403,Rural,SAINT-LOUIS
21404,Rural,SAINT-LOUIS
21405,Rural,SAINT-LOUIS
21406,Rural,SAINT-LOUIS
21407,Rural,SAINT-LOUIS
21408,Rural,SAINT-LOUIS
21410,Rural,SAINT-LOUIS
21411,Rural,SAINT-LOUIS
21413,Rural,SAINT-LOUIS
21501,Urbain,TAMBACOUNDA
21502,Urbain,TAMBACOUNDA
21503,Urbain,TAMBACOUNDA
21504,Urbain,TAMBACOUNDA
21505,Urbain,TAMBACOUNDA
21506,Urbain,TAMBACOUNDA
21508,Urbain,TAMBACOUNDA
21509,Urbain,TAMBACOUNDA
21510,Urbain,TAMBACOUNDA
21511,Urbain,TAMBACOUNDA
21512,Urbain,TAMBACOUNDA
21513,Urbain,TAMBACOUNDA
21601,Urbain,TAMBACOUNDA
21602,Urbain,TAMBACOUNDA
21603,Urbain,TAMBACOUNDA
21605,Urbain,TAMBACOUNDA
21606,Urbain,TAMBACOUNDA
21607,Urbain,TAMBACOUNDA
21608,Urbain,TAMBACOUNDA
21609,Urbain,TAMBACOUNDA
21610,Urbain,TAMBACOUNDA
21611,Urbain,TAMBACOUNDA
21612,Urbain,TAMBACOUNDA
21613,Urbain,TAMBACOUNDA
21701,Urbain,TAMBACOUNDA
21703,Urbain,TAMBACOUNDA
21704,Urbain,TAMBACOUNDA
21705,Urbain,TAMBACOUNDA
21707,Urbain,TAMBACOUNDA
21708,Urbain,TAMBACOUNDA
21709,Urbain,TAMBACOUNDA
21710,Urbain,TAMBACOUNDA
21711,Urbain,TAMBACOUNDA
21712,Urbain,TAMBACOUNDA
21713,Urbain,TAMBACOUNDA
21714,Urbain,TAMBACOUNDA
21801,Rural,TAMBACOUNDA
21802,Rural,TAMBACOUNDA
21803,Rural,TAMBACOUNDA
21804,Rural,TAMBACOUNDA
21805,Rural,TAMBACOUNDA
21806,Rural,TAMBACOUNDA
21807,Rural,TAMBACOUNDA
21808,Rural,TAMBACOUNDA
21809,Rural,TAMBACOUNDA
21810,Rural,TAMBACOUNDA
21811,Rural,TAMBACOUNDA
21812,Rural,TAMBACOUNDA
21901,Rural,TAMBACOUNDA
21903,Rural,TAMBACOUNDA
21904,Rural,TAMBACOUNDA
21905,Rural,TAMBACOUNDA
21906,Rural,TAMBACOUNDA
21907,Rural,TAMBACOUNDA
21908,Rural,TAMBACOUNDA
21909,Rural,TAMBACOUNDA
21910,Rural,TAMBACOUNDA
21912,Rural,TAMBACOUNDA
21913,Rural,TAMBACOUNDA
21914,Rural,TAMBACOUNDA
22001,Rural,TAMBACOUNDA
22002,Rural,TAMBACOUNDA
22003,Rural,TAMBACOUNDA
22004,Rural,TAMBACOUNDA
22005,Rural,TAMBACOUNDA
22006,Rural,TAMBACOUNDA
22007,Rural,TAMBACOUNDA
22008,Rural,TAMBACOUNDA
22009,Rural,TAMBACOUNDA
22010,Rural,TAMBACOUNDA
22011,Rural,TAMBACOUNDA
22012,Rural,TAMBACOUNDA
22102,Urbain,TAMBACOUNDA
22103,Urbain,TAMBACOUNDA
22104,Urbain,TAMBACOUNDA
22105,Urbain,TAMBACOUNDA
22106,Urbain,TAMBACOUNDA
22107,Urbain,TAMBACOUNDA
22108,Urbain,TAMBACOUNDA
22109,Urbain,TAMBACOUNDA
22111,Urbain,TAMBACOUNDA
22112,Urbain,TAMBACOUNDA
